ID,ConvID,Context,Disclosure Type,Has Parent Tweet,Has Cards,Date,Language,Permalink,is part of conversation?,Author ID,Author Name,is Author verified,Text,Replies,Retweets,Favorites,Mentions,is Reply?,is Retweet?,Reply to User ID,Reply To User Name,Quoted Tweet ID, Quoted Tweet Conv. ID,Quoted Tweet Type,Quoted Tweets User ID,Quoted Tweet User
1108804743130800128,1108804743130800128,tweet,,False,False,21.03.2019 18:57:06,en,/erotao/status/1108804743130800128,False,15273001,Pray Always! 🇺🇸🇮🇱,True, After this I beheld; and; lo; a great multitude; which no man could number; of all nations; and kindreds; and people; and tongues; stood before the throne; and before the Lamb; clothed with white robes; and palms in their hands; Revelation 7:9,0,1,2,,False,True,,,,,,,
1108804652751949824,1108804652751949824,tweet,,False,False,21.03.2019 18:56:44,en,/erotao/status/1108804652751949824,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Of the tribe of Zabulon were sealed twelve thousand. Of the tribe of Joseph were sealed twelve thousand. Of the tribe of Benjamin were sealed twelve thousand.Revelation 7:8,1,0,0,,False,True,,,,,,,
1108804568429875201,1108804568429875201,tweet,,False,False,21.03.2019 18:56:24,en,/TheRickWilson/status/1108804568429875201,False,19084896,Rick Wilson,True, Can&#39;t blame it tbh.https://twitter.com/nypost/status/1108803451545362437&nbsp;…,21,50,442,,False,True,,,1108803451545362437,1108803451545362437,tweet,17469289,nypost
1108804557293801472,1108804557293801472,tweet,,False,False,21.03.2019 18:56:21,en,/erotao/status/1108804557293801472,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Of the tribe of Simeon were sealed twelve thousand. Of the tribe of Levi were sealed twelve thousand. Of the tribe of Issachar were sealed twelve thousand. Revelation 7:7,0,0,0,,False,True,,,,,,,
1108804454717874176,1108804454717874176,tweet,,False,False,21.03.2019 18:55:57,en,/erotao/status/1108804454717874176,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Of the tribe of Aser were sealed twelve thousand. Of the tribe of Nepthalim were sealed twelve thousand. Of the tribe of Manasses were sealed twelve thousand. Revelation 7:6,0,0,0,,False,True,,,,,,,
1108804350418116608,1108804350418116608,tweet,,False,False,21.03.2019 18:55:32,en,/erotao/status/1108804350418116608,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Of the tribe of Juda were sealed twelve thousand. Of the tribe of Reuben were sealed twelve thousand. Of the tribe of Gad were sealed twelve thousand. Revelation 7:5,0,0,0,,False,True,,,,,,,
1108804216796012544,1108804216796012544,tweet,,False,False,21.03.2019 18:55:00,en,/erotao/status/1108804216796012544,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I heard the number of them which were sealed: and there were sealed an hundred and forty and four thousand of all the tribes of the children of Israel. Revelation 7:4,1,1,5,,False,True,,,,,,,
1108804126102544384,1108804126102544384,tweet,,False,False,21.03.2019 18:54:38,en,/erotao/status/1108804126102544384,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Saying; Hurt not the earth; neither the sea; nor the trees; till we have sealed the servants of our God in their foreheads. Revelation 7:3,0,1,1,,False,True,,,,,,,
1108804012990619648,1108804012990619648,tweet,,False,False,21.03.2019 18:54:11,en,/erotao/status/1108804012990619648,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I saw another angel ascending from the east; having the seal of the living God: and he cried with a loud voice to the four angels; to whom it was given to hurt the earth and the sea; Revelation 7:2,0,1,0,,False,True,,,,,,,
1108803983668330497,1108803983668330497,tweet,,False,False,21.03.2019 18:54:04,en,/TheRickWilson/status/1108803983668330497,False,19084896,Rick Wilson,True, &quot;Jared; we need to talk about OPSEC.&quot;Jared: &quot;It&#39;s fabulous. I&#39;ve been using it for months and my skin looks radiant.&quot;https://twitter.com/kyledcheney/status/1108775626973028352&nbsp;…,101,871,4297,,False,True,,,1108775626973028352,1108775626973028352,tweet,23578274,kyledcheney
1108803920074145792,1108803920074145792,tweet,,False,False,21.03.2019 18:53:49,en,/erotao/status/1108803920074145792,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And after these things I saw four angels standing on the four corners of the earth; holding the four winds of the earth; that the wind should not blow on the earth; nor on the sea; nor on any tree. Revelation 7:1,0,0,0,,False,True,,,,,,,
1108803128982421504,1108803128982421504,tweet,,False,False,21.03.2019 18:50:41,en,/GOP/status/1108803128982421504,False,11134252,GOP,True, The liberal group MoveOn called on 2020 Dems to boycott AIPAC &amp; they are following orders.Bernie Sanders; Elizabeth Warren; Kamala Harris; Pete Buttigieg; &amp; Julián Castro are ALL not attending AIPAC; caving to the anti-Israel sentiment that has taken root in the Democrat Party.https://twitter.com/MeetThePress/status/1108767231788359680&nbsp;…,450,415,563,,False,True,,,1108767231788359680,1108767231788359680,tweet,11856892,MeetThePress
1108799658632073216,1108799658632073216,tweet,,False,False,21.03.2019 18:36:53,en,/TheRickWilson/status/1108799658632073216,False,19084896,Rick Wilson,True, We&#39;re done here with Devin Cow puns. Loo wins it.https://twitter.com/ImmaculateLoo/status/1108670003132268544&nbsp;…,94,162,1477,,False,True,,,1108670003132268544,1108449477390684160,tweet,1026915675229450240,ImmaculateLoo
1108798478061395968,1108798478061395968,tweet,,False,False,21.03.2019 18:32:12,en,/DrMartyFox/status/1108798478061395968,False,26900055,Dr. Marty Fox 🇺🇸,True, Thank You #PresidentTrump The Man The Left Calls A Nazi &amp; Antisemitic Is Standing Up For #Israel Expect The Democrat Party The Anti #Israel Party The Party Of REAL #AntiSemitism To Oppose This:https://twitter.com/realDonaldTrump/status/1108772952814899200&nbsp;…,10,100,119,,False,True,,,1108772952814899200,1108772952814899200,tweet,25073877,realDonaldTrump
1108796737202733056,1108796737202733056,tweet,,False,False,21.03.2019 18:25:17,en,/CarmineZozzora/status/1108796737202733056,False,2167674121,AMERICA IS UNDER SIEGE! 🇺🇸,True, 55+ years of the left’s glorious promises to blacks have young black males mass murdering each other by the 1000s each year in gulag ghetto hellholes of socially engineered generational oppression while their women mass abort their babies but mispronunciations.#MAGA #Trump2020https://twitter.com/fuzzipariah/status/1108794100986335238&nbsp;…,0,2,5,,False,True,,,1108794100986335238,1108528835396550656,tweet,818457427347644419,fuzzipariah
1108796591261941760,1108796591261941760,tweet,,False,False,21.03.2019 18:24:42,en,/CarmineZozzora/status/1108796591261941760,False,2167674121,AMERICA IS UNDER SIEGE! 🇺🇸,True, 30M+ illegals on our streets having millions of future voter US citizen babies at a cost to US taxpayers of $117 billion per year while 45.8% of all black children under age 6 live in poverty in America.But mispronunciations.#MAGA #Trump2020 https://twitter.com/fuzzipariah/status/1108794100986335238&nbsp;…,0,7,5,,False,True,,,1108794100986335238,1108528835396550656,tweet,818457427347644419,fuzzipariah
1108796335740858369,1108796335740858369,tweet,,False,True,21.03.2019 18:23:41,en,/MeghanMcCain/status/1108796335740858369,False,23176276,Meghan McCain,True, Incredibly proud of my brave sister Bridget @bridgieleela for speaking out against President Trump. I love you more than I could ever possibly say. Your strength and grace continues to help carry us all through our grief. pic.twitter.com/w4qFL7zWr2,582,631,11655,bridgieleela,False,True,2293496000,bridgieleela,,,,,
1108792472946311168,1108792472946311168,tweet,,False,False,21.03.2019 18:08:20,en,/TheRickWilson/status/1108792472946311168,False,19084896,Rick Wilson,True, Meow.https://twitter.com/JimSwiftDC/status/1108774589436489729&nbsp;…,18,15,157,,False,True,,,1108774589436489729,1108774589436489729,tweet,15146659,JimSwiftDC
1108791867351728130,1108791867351728130,tweet,,False,True,21.03.2019 18:05:56,en,/SarahPalinUSA/status/1108791867351728130,False,65493023,Sarah Palin,True, Illegal Immigrant Who Killed Mollie Tibbetts Awarded Thousands in Taxpayer Dollars for Murder Trialhttps://www.chicksonright.com/opinion/2019/03/21/illegal-immigrant-who-killed-mollie-tibbitts-awarded-thousands-in-taxpayer-dollars-for-murder-trial/&nbsp;…,224,472,438,,False,True,,,,,,,
1108790656955305986,1108790656955305986,tweet,,False,False,21.03.2019 18:01:07,en,/Lrihendry/status/1108790656955305986,False,129235890,Lori Hendry,True, According to John Solomon of the Hill; new evidence is emerging that suggests Ukraine attempted to influence the 2016 presidential election in favor of Hillary Clinton! When will the MSM talk about this 24/7 like they do Trump Russian collusion? Oh wait... this is real news.,18,204,373,,False,True,,,,,,,
1108779908237615105,1108776225609269249,tweet,,True,False,21.03.2019 17:18:24,en,/Lrihendry/status/1108779908237615105,True,129235890,Lori Hendry,True, Donna Brazile: “There’s an audience on Fox News that doesn’t hear enough from Democrats” BS! 24/7 MSM and the plethora of liberal pundits isn’t enough?,48,178,455,,True,True,,,,,,,
1108778588231344128,1108778588231344128,tweet,,False,True,21.03.2019 17:13:10,en,/SarahPalinUSA/status/1108778588231344128,False,65493023,Sarah Palin,True, Dems To Question Former WH Comms Director...Looking To Turn Over Every Stone To Get To Trumphttps://www.governorpalin.org/2019/03/21/question-former-wh-comms-director-looking-turn-every-stone-get-trump/&nbsp;…,31,80,178,,False,True,,,,,,,
1108776828909555714,1108776828909555714,tweet,,False,False,21.03.2019 17:06:10,en,/MeghanMcCain/status/1108776828909555714,False,23176276,Meghan McCain,True, I knew you wouldn’t hire them!!!! https://twitter.com/Andy/status/1108773518773288962&nbsp;…,75,45,1558,,False,True,,,1108773518773288962,1108773518773288962,tweet,48100887,Andy
1108776225609269249,1108776225609269249,tweet,,False,False,21.03.2019 17:03:46,en,/Lrihendry/status/1108776225609269249,False,129235890,Lori Hendry,True, Fox News hires CNN’s fired Donna Brazile. She was rejected after she colluded with Hillary Clinton&#39;s campaign in 2016! @FoxNews WE’RE DONE!,54,263,725,FoxNews,False,True,1367531,FoxNews,,,,,
1108774938620645378,1108696683892916224,tweet,,True,False,21.03.2019 16:58:40,en,/Lrihendry/status/1108774938620645378,True,129235890,Lori Hendry,True, #BringEricBack they almost destroyed @TheFive by removing Eric. Then it was unwatchable after Kimberly left!,14,44,140,ChatByCC BillOReilly ericbolling TheFive,True,True,334053327,TheFive,,,,,
1108774796266008577,1108774796266008577,tweet,,False,True,21.03.2019 16:58:06,en,/GOP/status/1108774796266008577,False,11134252,GOP,True, Beto O&#39;Rourke again claimed there is no crisis at the border.  Meanwhile; 400 migrants were apprehended during a five-minute period on Tuesday in his hometown of El Paso; TX.pic.twitter.com/smmYkF6pby,1635,2831,5212,,False,True,,,,,,,
1108774616233885696,1108696683892916224,tweet,,True,False,21.03.2019 16:57:23,en,/Lrihendry/status/1108774616233885696,True,129235890,Lori Hendry,True, BOOM!,2,21,56,ChatByCC BillOReilly ericbolling,True,True,14839147,ericbolling,,,,,
1108774394250301442,1108559080204001280,tweet,,True,False,21.03.2019 16:56:30,en,/Lrihendry/status/1108774394250301442,True,129235890,Lori Hendry,True, Amazing! The more they investigate the more it comes back on Democrats! Exactly what President Trump has been saying from day one!,94,144,520,ChatByCC realDonaldTrump seanhannity FoxNews,True,True,1367531,FoxNews,,,,,
1108773926983921664,1108773926983921664,tweet,,False,False,21.03.2019 16:54:38,und,/TheRickWilson/status/1108773926983921664,False,19084896,Rick Wilson,True, &lt;Raises hand.&gt;https://twitter.com/TheDailyShow/status/1108762364093050880&nbsp;…,22,30,216,,False,True,,,1108762364093050880,1108762364093050880,tweet,158414847,TheDailyShow
1108773492072288257,1108772952814899200,tweet,,True,False,21.03.2019 16:52:55,en,/Lrihendry/status/1108773492072288257,True,129235890,Lori Hendry,True, Thank you for standing with Israel; Mr. President!,483,856,5881,realDonaldTrump,True,True,25073877,realDonaldTrump,,,,,
1108773015142236160,1108773015142236160,tweet,,False,False,21.03.2019 16:51:01,en,/TheRickWilson/status/1108773015142236160,False,19084896,Rick Wilson,True, I thought experiment is always whether or not Trump will nuke Belgium.https://twitter.com/terrifyinglogic/status/1108772676867379202&nbsp;…,16,20,88,,False,True,,,1108772676867379202,1108768567393218560,tweet,3436533424,terrifyinglogic
1108771478143549440,1108771478143549440,tweet,,False,False,21.03.2019 16:44:55,en,/michellemalkin/status/1108771478143549440,False,15976697,Michelle Malkin,True, #ThrowbackThursday Please; chica. That&#39;s nothing. I am old enough to remember racist crapweasel Keith Olbermann on MSNBC mocking my Filipino maiden name...while trying to argue that *I* was racist for blasting the Clintons&#39; shady Chinese donations. https://www.youtube.com/embed/FT6p4MJZBtc?start=34&nbsp;…https://twitter.com/AOC/status/1108531448775102464&nbsp;…,102,494,1509,,False,True,,,1108531448775102464,1108528835396550656,tweet,138203134,AOC
1108768567393218560,1108768567393218560,tweet,,False,False,21.03.2019 16:33:21,en,/TheRickWilson/status/1108768567393218560,False,19084896,Rick Wilson,True, Is it late at night?Is the power out and the phone system down?Is shit exploding all around you?B-52 strike; often confused for the wrath of an angry godhttps://twitter.com/RCDefense/status/1108757801051045889&nbsp;…,48,72,295,,False,True,,,1108757801051045889,1108757801051045889,tweet,1222716350,RCDefense
1108767569778016256,1108767569778016256,tweet,,False,False,21.03.2019 16:29:23,und,/TheRickWilson/status/1108767569778016256,False,19084896,Rick Wilson,True, Yay.https://twitter.com/briankrebs/status/1108749901448531968&nbsp;…,21,32,119,,False,True,,,1108749901448531968,1108749901448531968,tweet,22790881,briankrebs
1108767475339010049,1108767475339010049,tweet,,False,True,21.03.2019 16:29:00,en,/TheRickWilson/status/1108767475339010049,False,19084896,Rick Wilson,True, It doesn&#39;t signal &quot;I&#39;m clean.&quot; It signals &quot;This is a stunt.&quot;pic.twitter.com/HovwkOV1AU,8,17,103,,False,True,,,,,,,
1108767185726566400,1108767185726566400,tweet,,False,False,21.03.2019 16:27:51,en,/TheRickWilson/status/1108767185726566400,False,19084896,Rick Wilson,True, Promising to only serve one term is dumb dumb dumb dumb. Do I have to do everything for you?,168,160,1876,,False,True,,,,,,,
1108765835118690304,1108761082406076419,tweet,,True,False,21.03.2019 16:22:29,en,/DrMartyFox/status/1108765835118690304,True,26900055,Dr. Marty Fox 🇺🇸,True, See DM,0,0,0,iamgregk,True,True,46448402,iamgregk,,,,,
1108761869634793472,1108761869634793472,tweet,,False,True,21.03.2019 16:06:44,en,/SarahPalinUSA/status/1108761869634793472,False,65493023,Sarah Palin,True, Happy World Down Syndrome Day!!  #nothingdownaboutit https://www.worlddownsyndromeday2.org/&nbsp;pic.twitter.com/YBe68dru1j,31,156,632,,False,True,,,,,,,
1108761082406076419,1108761082406076419,tweet,,False,True,21.03.2019 16:03:36,en,/DrMartyFox/status/1108761082406076419,False,26900055,Dr. Marty Fox 🇺🇸,True, This Is What Surrender To The Left Looks Like:Every Semi-Automatic Weapon Used In #Christchurch Is BannedThis Does NOTHING To Prevent The Next AttackIt Stops Law Abiding Citizens From Defending ThemselvesMosque Victims &amp; Their Families Wished They Had Guns #2Apic.twitter.com/b6ErZ5akLc,35,157,175,,False,True,,,,,,,
1108759896500117509,1107836108203847680,tweet,,True,False,21.03.2019 15:58:53,en,/Lrihendry/status/1108759896500117509,True,129235890,Lori Hendry,True, Why don’t you discuss the record of McCain’s antics on board the USS Forestal in 1967. McCain was personally responsible for the deadliest fire in history of the US Navy. That catastrophe caused death of 27 &amp; 100+ wounded this ‘Trumps’ McCain’s record as a prisoner of war in NAM,17,78,111,CNNTonight,True,True,2415053456,CNNTonight,,,,,
1108758415000645632,1108746783772078080,tweet,,True,False,21.03.2019 15:53:00,en,/TheRickWilson/status/1108758415000645632,True,19084896,Rick Wilson,True, It&#39;s the difference between a &quot;get-up&quot; in an &quot;outfit&quot;,0,2,16,winestainedlens,True,True,35911854,winestainedlens,,,,,
1108756924227563521,1108756924227563521,tweet,,False,True,21.03.2019 15:47:05,en,/DanielJHannan/status/1108756924227563521,False,85794542,Daniel Hannan,True, Meeting both my intellectual heroes together has filled me with a quite childlike sense of excitement. No one at the moment is writing better books than ⁦@mattwridley⁩ or ⁦@sapinker⁩.pic.twitter.com/3OEI56zHDy,35,19,155,mattwridley sapinker,False,True,107225267,sapinker,,,,,
1108756225481682944,1108735642572410882,tweet,,True,False,21.03.2019 15:44:18,en,/Lrihendry/status/1108756225481682944,True,129235890,Lori Hendry,True, He was not only complicit he was part of it and encouraged it!,18,93,297,PoliticalShort,True,True,247981000,PoliticalShort,,,,,
1108754314783322112,1108735477065097218,tweet,,True,False,21.03.2019 15:36:42,en,/jstines3/status/1108754314783322112,True,101395252,Judy CONSERVATIVE,True, Thanks; dear one; for the shout out. I&#39;m still w/o my computer -- using this anemic little throwaway just to check in. Hope to be back in business by next week.,0,2,5,11ForTexas MBOKSR_MAGA PatriotJenn JerriDougherty lacerci65 lilibellmia Drbob444 CattHarmony battleofever VetsMatter111 deeg25 deanbc1 Patriqtscott LoriinUtah LoriMillerTX1,True,True,3318238316,LoriMillerTX1,,,,,
1108752509093494785,1108751661680525317,tweet,,True,False,21.03.2019 15:29:32,en,/TheRickWilson/status/1108752509093494785,True,19084896,Rick Wilson,True, Oh; trust me I know,0,0,4,GlamMe2,True,True,33547118,GlamMe2,,,,,
1108752207640489984,1108720523381370881,tweet,,True,False,21.03.2019 15:28:20,en,/Lrihendry/status/1108752207640489984,True,129235890,Lori Hendry,True,  seeing what they’ve recently done this is not out of the realm of possibilities.,0,16,46,AnthemRespect,True,True,917501529480765441,AnthemRespect,,,,,
1108751975548706821,1108751975548706821,tweet,,False,False,21.03.2019 15:27:25,en,/TheRickWilson/status/1108751975548706821,False,19084896,Rick Wilson,True, Almost!https://twitter.com/DrLeoStrauss/status/1108751698963714053&nbsp;…,13,35,145,,False,True,,,1108751698963714053,1108751698963714053,tweet,114313619,DrLeoStrauss
1108751661680525317,1108751661680525317,tweet,,False,False,21.03.2019 15:26:10,en,/TheRickWilson/status/1108751661680525317,False,19084896,Rick Wilson,True, Also; &quot;Bless her pea-pickin heart.&quot;https://twitter.com/JaneQPublik/status/1108747634242654212&nbsp;…,21,12,124,,False,True,,,1108747634242654212,1108746783772078080,tweet,1083398373875613696,JaneQPublik
1108747960580358144,1108747960580358144,tweet,,False,False,21.03.2019 15:11:28,en,/AppSame/status/1108747960580358144,False,242618658,AppSame,True, New Zealand one foreigner kills 50 people and they ban guns for 4.5m citizens this makes no sense,2,14,27,,False,True,,,,,,,
1108747141546045442,1108747141546045442,tweet,,False,True,21.03.2019 15:08:12,en,/erotao/status/1108747141546045442,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Thursday’s World News Briefing6:00 PM PSTWatch 1 Hour Video - #News as it relates to #Bible #Prophecy Barry Stagner &amp; Mike Macintosh  http://hischannel.com/&nbsp; @BarryStagner @mikemacintosh #tcot #Christian @PastorTomHughespic.twitter.com/FB6bxXqnUB,0,2,7,BarryStagner mikemacintosh PastorTomHughes,False,True,3146499954,PastorTomHughes,,,,,
1108747063305494528,1108747063305494528,tweet,,False,False,21.03.2019 15:07:54,en,/AppSame/status/1108747063305494528,False,242618658,AppSame,True, John McCain his funeral was grandiose planned by McCain paid for by McCain so he would be remembered as a hero instead of being forgotten @realDonaldTrump is right he was a self obsessed,0,3,14,realDonaldTrump,False,True,25073877,realDonaldTrump,,,,,
1108747032183881728,1108747032183881728,tweet,,False,True,21.03.2019 15:07:46,en,/SarahPalinUSA/status/1108747032183881728,False,65493023,Sarah Palin,True, BREAKING: GOP Pushes New Constitutional Amendment To Stop The Demshttps://www.governorpalin.org/2019/03/21/breaking-gop-pushes-new-constitutional-amendment-stop-dems/&nbsp;…,37,267,628,,False,True,,,,,,,
1108746783772078080,1108746783772078080,tweet,,False,False,21.03.2019 15:06:47,en,/TheRickWilson/status/1108746783772078080,False,19084896,Rick Wilson,True, &quot;Bless her heart...I would never have thought to wear that get-up.&quot;https://twitter.com/PYNance/status/1108743253514432513&nbsp;…,25,10,132,,False,True,,,1108743253514432513,1108743253514432513,tweet,64527114,PYNance
1108746183743148032,1108746183743148032,tweet,,False,True,21.03.2019 15:04:24,ro,/erotao/status/1108746183743148032,False,15273001,Pray Always! 🇺🇸🇮🇱,True, Turkey: Tens Of Thousands Prosecuted For &quot;Insulting&quot; Erdoğan | Zero Hedgehttps://www.zerohedge.com/news/2019-03-20/turkey-tens-thousands-prosecuted-insulting-erdogan&nbsp;…,0,2,2,,False,True,,,,,,,
1108746033440288768,1108746033440288768,tweet,,False,True,21.03.2019 15:03:48,en,/erotao/status/1108746033440288768,False,15273001,Pray Always! 🇺🇸🇮🇱,True, New Zealand Bans Guns After Mass Shooting; All &quot;Military-Style&quot; And &quot;Assault Rifles&quot; Outlawed | Zero Hedgehttps://www.zerohedge.com/news/2019-03-21/new-zealand-bans-guns-after-mass-shooting-all-military-style-and-assault-rifles&nbsp;…,2,2,2,,False,True,,,,,,,
1108745209687564290,1108745209687564290,tweet,,False,True,21.03.2019 15:00:32,en,/GOP/status/1108745209687564290,False,11134252,GOP,True, “The president has our backs. Let’s have his and win again in 2020.” -@mfreckletonGOPhttps://www.washingtonexaminer.com/red-alert-politics/trump-is-standing-up-for-conservatives-on-campus-its-time-for-us-to-stand-up-for-him&nbsp;…,666,1305,3634,mfreckletonGOP,False,True,3025267625,mfreckletonGOP,,,,,
1108744814072205312,1108744814072205312,tweet,,False,False,21.03.2019 14:58:57,en,/AppSame/status/1108744814072205312,False,242618658,AppSame,True, We don’t need to defend @realDonaldTrump he kicks Democrat #fakenews ass daily we have to defend our lives our jobs our freedom of speech,0,4,11,realDonaldTrump,False,True,25073877,realDonaldTrump,,,,,
1108744361225920513,1108744361225920513,tweet,,False,False,21.03.2019 14:57:09,en,/TheRickWilson/status/1108744361225920513,False,19084896,Rick Wilson,True, Small man.https://twitter.com/McFaul/status/1108743266344681473&nbsp;…,58,66,520,,False,True,,,1108743266344681473,1108743266344681473,tweet,454099919,McFaul
1108744104123334656,1108744104123334656,tweet,,False,False,21.03.2019 14:56:08,en,/erotao/status/1108744104123334656,False,15273001,Pray Always! 🇺🇸🇮🇱,True, For the great day of his wrath is come; and who shall be able to stand? Revelation 6:17,0,0,2,,False,True,,,,,,,
1108743990038282240,1108743990038282240,tweet,,False,False,21.03.2019 14:55:41,en,/erotao/status/1108743990038282240,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And said to the mountains and rocks; Fall on us; and hide us from the face of him that sitteth on the throne; and from the wrath of the Lamb: Revelation 6:16,0,0,0,,False,True,,,,,,,
1108743903186829312,1108743903186829312,tweet,,False,False,21.03.2019 14:55:20,en,/erotao/status/1108743903186829312,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And the kings of the earth; and the great men; and the rich men; and the chief captains; and the mighty men; and every bondman; and every free man; hid themselves in the dens and in the rocks of the mountains; Revelation 6:15,0,0,0,,False,True,,,,,,,
1108743808328425472,1108743808328425472,tweet,,False,False,21.03.2019 14:54:58,en,/erotao/status/1108743808328425472,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And the heaven departed as a scroll when it is rolled together; and every mountain and island were moved out of their places. Revelation 6:14,0,0,1,,False,True,,,,,,,
1108743668981067778,1108743668981067778,tweet,,False,False,21.03.2019 14:54:24,en,/erotao/status/1108743668981067778,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And the stars of heaven fell unto the earth; even as a fig tree casteth her untimely figs; when she is shaken of a mighty wind.Revelation 6:13,0,0,1,,False,True,,,,,,,
1108743550710120448,1108743550710120448,tweet,,False,False,21.03.2019 14:53:56,en,/erotao/status/1108743550710120448,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I beheld when he had opened the sixth seal; and; lo; there was a great earthquake; and the sun became black as sackcloth of hair; and the moon became as blood; Revelation 6:12,0,0,3,,False,True,,,,,,,
1108743422599270400,1108743422599270400,tweet,,False,False,21.03.2019 14:53:26,en,/erotao/status/1108743422599270400,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And white robes were given unto every one of them; and it was said unto them; that they should rest yet for a little season; until their fellowservants also and their brethren; that should be killed as they were; should be fulfilled. Revelation 6:11,0,1,3,,False,True,,,,,,,
1108743299966230528,1108743299966230528,tweet,,False,False,21.03.2019 14:52:56,en,/erotao/status/1108743299966230528,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And they cried with a loud voice; saying; How long; O Lord; holy and true; dost thou not judge and avenge our blood on them that dwell on the earth? Revelation 6:10,0,2,2,,False,True,,,,,,,
1108743180009140225,1108743180009140225,tweet,,False,False,21.03.2019 14:52:28,en,/erotao/status/1108743180009140225,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And when he had opened the fifth seal; I saw under the altar the souls of them that were slain for the word of God; and for the testimony which they held: Revelation 6:9,0,1,2,,False,True,,,,,,,
1108743072555266048,1108743072555266048,tweet,,False,False,21.03.2019 14:52:02,en,/erotao/status/1108743072555266048,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I looked; and behold a pale horse: and his name that sat on him was Death; and Hell followed with him. And power was given unto them over the fourth part of the earth; to kill with sword; and with hunger; and with death; and with the beasts of the earth. Revelation 6:8,1,4,4,,False,True,,,,,,,
1108742943832080384,1108742943832080384,tweet,,False,False,21.03.2019 14:51:31,en,/erotao/status/1108742943832080384,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And when he had opened the fourth seal; I heard the voice of the fourth beast say; Come and see. Revelation 6:7,0,1,5,,False,True,,,,,,,
1108742816941785088,1108742816941785088,tweet,,False,False,21.03.2019 14:51:01,en,/erotao/status/1108742816941785088,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I heard a voice in the midst of the four beasts say; A measure of wheat for a penny; and three measures of barley for a penny; and see thou hurt not the oil and the wine. Revelation 6:6,0,0,1,,False,True,,,,,,,
1108742690965880832,1108742690965880832,tweet,,False,False,21.03.2019 14:50:31,en,/erotao/status/1108742690965880832,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And when he had opened the third seal; I heard the third beast say; Come and see. And I beheld; and lo a black horse; and he that sat on him had a pair of balances in his hand. Revelation 6:5,0,2,4,,False,True,,,,,,,
1108742576125800448,1108742576125800448,tweet,,False,False,21.03.2019 14:50:04,en,/erotao/status/1108742576125800448,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And there went out another horse that was red: and power was given to him that sat thereon to take peace from the earth; and that they should kill one another: and there was given unto him a great sword Revelation 6:4,0,1,4,,False,True,,,,,,,
1108742457141805056,1108742457141805056,tweet,,False,False,21.03.2019 14:49:35,en,/erotao/status/1108742457141805056,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And when he had opened the second seal; I heard the second beast say; Come and see. Revelation 6:3,0,0,0,,False,True,,,,,,,
1108742365466877956,1108742365466877956,tweet,,False,False,21.03.2019 14:49:14,en,/erotao/status/1108742365466877956,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I saw; and behold a white horse: and he that sat on him had a bow; and a crown was given unto him: and he went forth conquering; and to conquer. Revelation 6:2,0,1,4,,False,True,,,,,,,
1108742262844850176,1108742262844850176,tweet,,False,False,21.03.2019 14:48:49,en,/erotao/status/1108742262844850176,False,15273001,Pray Always! 🇺🇸🇮🇱,True, And I saw when the Lamb opened one of the seals; and I heard; as it were the noise of thunder; one of the four beasts saying; Come and see. Revelation 6:1,0,5,10,,False,True,,,,,,,
1108742184914825217,1108740916410548225,tweet,,True,False,21.03.2019 14:48:30,en,/Lrihendry/status/1108742184914825217,True,129235890,Lori Hendry,True, The media refuses to report on President Trump’s accomplishments so it is incumbent on us to go to his timeline daily to read; retweet; and leave a positive comment. President Trump tweets To communicate with us directly!,82,573,1453,,True,True,,,,,,,
1108740916410548225,1108740916410548225,tweet,,False,False,21.03.2019 14:43:28,en,/Lrihendry/status/1108740916410548225,False,129235890,Lori Hendry,True, Let’s show President Trump some love! He’s single-handedly taking on the DNC; RINOs; FBI; DOJ; Media; Obama; Hillary; Comey; McCabe; Mueller; Rosenstein; Russia; China; NK; Syria; Iran; ISIS; illegal immigrants and Sanctuary Cities.Leave a kind comment for .@realDonaldTrump,2088,3288,9264,realDonaldTrump,False,True,25073877,realDonaldTrump,,,,,
